region_id,station,observed_at,temperature_c,precipitation_mm_24h,wind_speed_mps,snow_depth_cm,cold_wave_risk,snowstorm_risk,drought_risk,data_source,source_id,dataset_name,is_sample,imported_at,n_grid_cells
yushu-chengduo,CMFD_regional_yushu-chengduo,2017-06-01 00:00,3.9,95.9,2.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.618518+00:00,323
yushu-zaduo,CMFD_regional_yushu-zaduo,2017-06-01 00:00,3.7,141.8,2.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.618594+00:00,578
guoluo-maqin,CMFD_regional_guoluo-maqin,2017-06-01 00:00,5.1,118.5,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.618658+00:00,352
guoluo-jiuzhi,CMFD_regional_guoluo-jiuzhi,2017-06-01 00:00,5.8,135.4,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.618717+00:00,150
haibei-gangcha,CMFD_regional_haibei-gangcha,2017-06-01 00:00,6.6,72.6,2.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.618776+00:00,144
huangnan-zeku,CMFD_regional_huangnan-zeku,2017-06-01 00:00,6.5,55.4,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.618831+00:00,112
ganzi-shiqu,CMFD_regional_ganzi-shiqu,2017-06-01 00:00,4.4,159.1,2.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.618893+00:00,380
ganzi-seda,CMFD_regional_ganzi-seda,2017-06-01 00:00,6.4,176.4,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.618953+00:00,208
aba-hongyuan,CMFD_regional_aba-hongyuan,2017-06-01 00:00,7.4,157.0,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.619009+00:00,196
gannan-luqu,CMFD_regional_gannan-luqu,2017-06-01 00:00,8.1,95.4,2.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.619064+00:00,80
linzhi-bayi,CMFD_regional_linzhi-bayi,2017-06-01 00:00,7.0,149.9,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.619119+00:00,144
naqu-bange,CMFD_regional_naqu-bange,2017-07-01 00:00,8.7,116.1,2.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.626190+00:00,529
naqu-seni,CMFD_regional_naqu-seni,2017-07-01 00:00,8.6,101.3,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.626266+00:00,280
naqu-nierong,CMFD_regional_naqu-nierong,2017-07-01 00:00,7.8,89.3,2.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.626330+00:00,187
naqu-anduo,CMFD_regional_naqu-anduo,2017-07-01 00:00,7.2,71.3,3.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.626447+00:00,1872
naqu-shenzha,CMFD_regional_naqu-shenzha,2017-07-01 00:00,8.9,121.3,3.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.626519+00:00,440
changdu-karuo,CMFD_regional_changdu-karuo,2017-07-01 00:00,9.2,96.9,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.626586+00:00,208
changdu-luolong,CMFD_regional_changdu-luolong,2017-07-01 00:00,7.6,78.1,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.626645+00:00,140
changdu-leiwuqi,CMFD_regional_changdu-leiwuqi,2017-07-01 00:00,9.0,86.5,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.626703+00:00,120
changdu-jiangda,CMFD_regional_changdu-jiangda,2017-07-01 00:00,8.4,118.2,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.626763+00:00,256
rikaze-xietongmen,CMFD_regional_rikaze-xietongmen,2017-07-01 00:00,7.8,124.6,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.626942+00:00,209
rikaze-jiangzi,CMFD_regional_rikaze-jiangzi,2017-07-01 00:00,9.4,160.7,3.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.627019+00:00,77
rikaze-kangma,CMFD_regional_rikaze-kangma,2017-07-01 00:00,7.4,151.3,4.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.627080+00:00,84
rikaze-zhongba,CMFD_regional_rikaze-zhongba,2017-07-01 00:00,8.1,113.6,2.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.627181+00:00,702
shannan-cuona,CMFD_regional_shannan-cuona,2017-07-01 00:00,14.9,307.2,1.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.627268+00:00,480
ali-gaize,CMFD_regional_ali-gaize,2017-07-01 00:00,7.9,107.2,3.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.627379+00:00,1892
yushu-chengduo,CMFD_regional_yushu-chengduo,2017-07-01 00:00,7.9,81.7,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.627459+00:00,323
yushu-zaduo,CMFD_regional_yushu-zaduo,2017-07-01 00:00,7.6,77.7,2.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.627533+00:00,578
guoluo-maqin,CMFD_regional_guoluo-maqin,2017-07-01 00:00,9.5,65.2,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.627598+00:00,352
guoluo-jiuzhi,CMFD_regional_guoluo-jiuzhi,2017-07-01 00:00,8.7,61.8,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.627662+00:00,150
haibei-gangcha,CMFD_regional_haibei-gangcha,2017-07-01 00:00,10.9,169.9,2.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.627727+00:00,144
huangnan-zeku,CMFD_regional_huangnan-zeku,2017-07-01 00:00,11.2,56.5,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.627794+00:00,112
ganzi-shiqu,CMFD_regional_ganzi-shiqu,2017-07-01 00:00,7.8,82.9,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.627862+00:00,380
ganzi-seda,CMFD_regional_ganzi-seda,2017-07-01 00:00,8.7,77.1,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.627929+00:00,208
aba-hongyuan,CMFD_regional_aba-hongyuan,2017-07-01 00:00,10.2,71.1,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.627995+00:00,196
gannan-luqu,CMFD_regional_gannan-luqu,2017-07-01 00:00,11.8,60.9,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.628065+00:00,80
linzhi-bayi,CMFD_regional_linzhi-bayi,2017-07-01 00:00,8.8,143.0,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.628126+00:00,144
naqu-bange,CMFD_regional_naqu-bange,2017-08-01 00:00,8.2,110.4,2.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.635754+00:00,529
naqu-seni,CMFD_regional_naqu-seni,2017-08-01 00:00,8.2,117.1,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.635864+00:00,280
naqu-nierong,CMFD_regional_naqu-nierong,2017-08-01 00:00,7.2,135.3,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.636049+00:00,187
naqu-anduo,CMFD_regional_naqu-anduo,2017-08-01 00:00,6.9,96.8,3.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.636198+00:00,1872
naqu-shenzha,CMFD_regional_naqu-shenzha,2017-08-01 00:00,8.4,126.8,2.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.636288+00:00,440
changdu-karuo,CMFD_regional_changdu-karuo,2017-08-01 00:00,9.6,97.6,1.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.636358+00:00,208
changdu-luolong,CMFD_regional_changdu-luolong,2017-08-01 00:00,8.3,76.9,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.636436+00:00,140
changdu-leiwuqi,CMFD_regional_changdu-leiwuqi,2017-08-01 00:00,9.3,84.4,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.636555+00:00,120
changdu-jiangda,CMFD_regional_changdu-jiangda,2017-08-01 00:00,9.0,113.1,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.636656+00:00,256
rikaze-xietongmen,CMFD_regional_rikaze-xietongmen,2017-08-01 00:00,7.2,161.7,1.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.636729+00:00,209
rikaze-jiangzi,CMFD_regional_rikaze-jiangzi,2017-08-01 00:00,9.5,88.7,3.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.636798+00:00,77
rikaze-kangma,CMFD_regional_rikaze-kangma,2017-08-01 00:00,7.7,70.3,4.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.636868+00:00,84
rikaze-zhongba,CMFD_regional_rikaze-zhongba,2017-08-01 00:00,8.2,61.3,2.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.636970+00:00,702
shannan-cuona,CMFD_regional_shannan-cuona,2017-08-01 00:00,15.9,173.3,1.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.637060+00:00,480
ali-gaize,CMFD_regional_ali-gaize,2017-08-01 00:00,7.8,48.5,3.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.637174+00:00,1892
yushu-chengduo,CMFD_regional_yushu-chengduo,2017-08-01 00:00,7.4,98.8,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.637243+00:00,323
yushu-zaduo,CMFD_regional_yushu-zaduo,2017-08-01 00:00,7.2,120.0,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.637336+00:00,578
guoluo-maqin,CMFD_regional_guoluo-maqin,2017-08-01 00:00,8.8,120.3,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.637742+00:00,352
guoluo-jiuzhi,CMFD_regional_guoluo-jiuzhi,2017-08-01 00:00,9.1,131.2,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.637816+00:00,150
haibei-gangcha,CMFD_regional_haibei-gangcha,2017-08-01 00:00,8.8,137.6,2.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.637898+00:00,144
huangnan-zeku,CMFD_regional_huangnan-zeku,2017-08-01 00:00,9.8,180.4,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.637977+00:00,112
ganzi-shiqu,CMFD_regional_ganzi-shiqu,2017-08-01 00:00,7.9,107.1,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.638053+00:00,380
ganzi-seda,CMFD_regional_ganzi-seda,2017-08-01 00:00,9.3,113.3,1.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.638118+00:00,208
aba-hongyuan,CMFD_regional_aba-hongyuan,2017-08-01 00:00,10.9,115.3,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.638189+00:00,196
gannan-luqu,CMFD_regional_gannan-luqu,2017-08-01 00:00,10.6,150.7,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.638254+00:00,80
linzhi-bayi,CMFD_regional_linzhi-bayi,2017-08-01 00:00,9.1,130.0,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.638317+00:00,144
naqu-bange,CMFD_regional_naqu-bange,2017-09-01 00:00,7.3,37.9,3.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.646203+00:00,529
naqu-seni,CMFD_regional_naqu-seni,2017-09-01 00:00,6.3,70.1,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.646276+00:00,280
naqu-nierong,CMFD_regional_naqu-nierong,2017-09-01 00:00,3.9,75.5,2.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.646337+00:00,187
naqu-anduo,CMFD_regional_naqu-anduo,2017-09-01 00:00,3.2,43.5,3.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.646446+00:00,1872
naqu-shenzha,CMFD_regional_naqu-shenzha,2017-09-01 00:00,7.2,31.6,3.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.646516+00:00,440
changdu-karuo,CMFD_regional_changdu-karuo,2017-09-01 00:00,7.5,68.2,1.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.646580+00:00,208
changdu-luolong,CMFD_regional_changdu-luolong,2017-09-01 00:00,6.3,31.7,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.646639+00:00,140
changdu-leiwuqi,CMFD_regional_changdu-leiwuqi,2017-09-01 00:00,7.3,50.6,1.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.646696+00:00,120
changdu-jiangda,CMFD_regional_changdu-jiangda,2017-09-01 00:00,6.5,109.3,1.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.646754+00:00,256
rikaze-xietongmen,CMFD_regional_rikaze-xietongmen,2017-09-01 00:00,7.1,14.5,1.6,0,低,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.646816+00:00,209
rikaze-jiangzi,CMFD_regional_rikaze-jiangzi,2017-09-01 00:00,9.4,9.1,3.3,0,低,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.646873+00:00,77
rikaze-kangma,CMFD_regional_rikaze-kangma,2017-09-01 00:00,7.3,15.6,4.1,0,低,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.646939+00:00,84
rikaze-zhongba,CMFD_regional_rikaze-zhongba,2017-09-01 00:00,5.4,17.5,3.2,0,低,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.647033+00:00,702
shannan-cuona,CMFD_regional_shannan-cuona,2017-09-01 00:00,15.0,217.3,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.647133+00:00,480
ali-gaize,CMFD_regional_ali-gaize,2017-09-01 00:00,3.4,13.0,3.4,0,低,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.647244+00:00,1892
yushu-chengduo,CMFD_regional_yushu-chengduo,2017-09-01 00:00,3.9,106.3,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.647318+00:00,323
yushu-zaduo,CMFD_regional_yushu-zaduo,2017-09-01 00:00,3.7,86.4,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.647393+00:00,578
guoluo-maqin,CMFD_regional_guoluo-maqin,2017-09-01 00:00,4.9,103.9,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.647459+00:00,352
guoluo-jiuzhi,CMFD_regional_guoluo-jiuzhi,2017-09-01 00:00,5.6,136.1,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.647520+00:00,150
haibei-gangcha,CMFD_regional_haibei-gangcha,2017-09-01 00:00,5.0,62.4,2.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.647582+00:00,144
huangnan-zeku,CMFD_regional_huangnan-zeku,2017-09-01 00:00,6.0,78.2,1.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.647652+00:00,112
ganzi-shiqu,CMFD_regional_ganzi-shiqu,2017-09-01 00:00,4.6,153.9,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.647718+00:00,380
ganzi-seda,CMFD_regional_ganzi-seda,2017-09-01 00:00,6.7,139.4,1.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.647779+00:00,208
aba-hongyuan,CMFD_regional_aba-hongyuan,2017-09-01 00:00,7.5,203.3,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.647838+00:00,196
gannan-luqu,CMFD_regional_gannan-luqu,2017-09-01 00:00,7.2,131.2,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.647896+00:00,80
linzhi-bayi,CMFD_regional_linzhi-bayi,2017-09-01 00:00,7.4,93.2,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.647954+00:00,144
naqu-bange,CMFD_regional_naqu-bange,2017-10-01 00:00,2.0,9.3,3.3,0,低,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.655130+00:00,529
naqu-seni,CMFD_regional_naqu-seni,2017-10-01 00:00,2.0,21.3,2.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.655207+00:00,280
naqu-nierong,CMFD_regional_naqu-nierong,2017-10-01 00:00,-0.3,14.3,2.8,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.655274+00:00,187
naqu-anduo,CMFD_regional_naqu-anduo,2017-10-01 00:00,-3.0,8.6,3.6,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.655395+00:00,1872
naqu-shenzha,CMFD_regional_naqu-shenzha,2017-10-01 00:00,1.1,6.9,3.4,0,低,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.655470+00:00,440
changdu-karuo,CMFD_regional_changdu-karuo,2017-10-01 00:00,3.3,34.0,1.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.655533+00:00,208
changdu-luolong,CMFD_regional_changdu-luolong,2017-10-01 00:00,2.0,43.1,2.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.655592+00:00,140
changdu-leiwuqi,CMFD_regional_changdu-leiwuqi,2017-10-01 00:00,3.1,35.9,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.655652+00:00,120
changdu-jiangda,CMFD_regional_changdu-jiangda,2017-10-01 00:00,2.3,45.9,1.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.655713+00:00,256
rikaze-xietongmen,CMFD_regional_rikaze-xietongmen,2017-10-01 00:00,1.5,5.9,2.0,0,低,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.655775+00:00,209
rikaze-jiangzi,CMFD_regional_rikaze-jiangzi,2017-10-01 00:00,4.2,4.4,3.5,0,低,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.655833+00:00,77
rikaze-kangma,CMFD_regional_rikaze-kangma,2017-10-01 00:00,2.1,3.8,4.3,0,低,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.655891+00:00,84
rikaze-zhongba,CMFD_regional_rikaze-zhongba,2017-10-01 00:00,-0.9,6.9,3.2,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.655982+00:00,702
shannan-cuona,CMFD_regional_shannan-cuona,2017-10-01 00:00,11.6,62.5,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.656063+00:00,480
ali-gaize,CMFD_regional_ali-gaize,2017-10-01 00:00,-4.3,6.3,3.3,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.656172+00:00,1892
yushu-chengduo,CMFD_regional_yushu-chengduo,2017-10-01 00:00,-1.3,49.8,2.3,0,中,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.656243+00:00,323
yushu-zaduo,CMFD_regional_yushu-zaduo,2017-10-01 00:00,-0.8,28.4,2.4,0,中,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.656310+00:00,578
guoluo-maqin,CMFD_regional_guoluo-maqin,2017-10-01 00:00,0.3,54.7,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.656372+00:00,352
guoluo-jiuzhi,CMFD_regional_guoluo-jiuzhi,2017-10-01 00:00,1.5,95.4,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.656429+00:00,150
haibei-gangcha,CMFD_regional_haibei-gangcha,2017-10-01 00:00,-0.5,25.6,2.7,0,中,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.656488+00:00,144
huangnan-zeku,CMFD_regional_huangnan-zeku,2017-10-01 00:00,1.0,48.6,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.656556+00:00,112
ganzi-shiqu,CMFD_regional_ganzi-shiqu,2017-10-01 00:00,-0.7,90.1,2.1,0,中,高,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.656621+00:00,380
ganzi-seda,CMFD_regional_ganzi-seda,2017-10-01 00:00,2.1,72.9,1.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.656682+00:00,208
aba-hongyuan,CMFD_regional_aba-hongyuan,2017-10-01 00:00,3.2,104.6,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.656749+00:00,196
gannan-luqu,CMFD_regional_gannan-luqu,2017-10-01 00:00,2.9,79.6,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.656808+00:00,80
linzhi-bayi,CMFD_regional_linzhi-bayi,2017-10-01 00:00,3.5,61.1,1.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.656864+00:00,144
naqu-bange,CMFD_regional_naqu-bange,2017-11-01 00:00,-5.3,1.7,3.4,0,中,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.664842+00:00,529
naqu-seni,CMFD_regional_naqu-seni,2017-11-01 00:00,-5.9,3.9,2.3,0,中,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.664915+00:00,280
naqu-nierong,CMFD_regional_naqu-nierong,2017-11-01 00:00,-8.7,2.8,2.8,0,中,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.664978+00:00,187
naqu-anduo,CMFD_regional_naqu-anduo,2017-11-01 00:00,-11.4,2.2,4.0,0,高,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.665098+00:00,1872
naqu-shenzha,CMFD_regional_naqu-shenzha,2017-11-01 00:00,-6.0,1.0,3.5,0,中,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.665173+00:00,440
changdu-karuo,CMFD_regional_changdu-karuo,2017-11-01 00:00,-3.5,5.6,1.4,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.665297+00:00,208
changdu-luolong,CMFD_regional_changdu-luolong,2017-11-01 00:00,-4.4,6.9,2.4,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.665395+00:00,140
changdu-leiwuqi,CMFD_regional_changdu-leiwuqi,2017-11-01 00:00,-3.7,7.3,1.6,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.665461+00:00,120
changdu-jiangda,CMFD_regional_changdu-jiangda,2017-11-01 00:00,-4.6,4.7,1.3,0,中,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.665527+00:00,256
rikaze-xietongmen,CMFD_regional_rikaze-xietongmen,2017-11-01 00:00,-6.0,0.0,2.3,0,中,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.665593+00:00,209
rikaze-jiangzi,CMFD_regional_rikaze-jiangzi,2017-11-01 00:00,-3.4,1.1,2.9,0,中,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.665654+00:00,77
